# t_ps  r2_target_Ang  dist_Ang  force_kcal_per_mol_per_Ang  work_cum_kcal_per_mol
2.290000000000000000e+03 4.025000000000000000e+01 4.004028000000000276e+01 3.019950000000000134e+00 4.828233000000000175e+01
2.299999999999999091e+03 4.029999999999999716e+01 4.015055000000000263e+01 2.152060000000000084e+00 4.847131999999999863e+01
2.310000000000000000e+03 4.035000000000000142e+01 3.971822000000000230e+01 9.097680000000000433e+00 4.873273999999999972e+01
2.319999999999999545e+03 4.039999999999999858e+01 3.979538999999999760e+01 8.706340000000000856e+00 4.915108999999999639e+01
2.330000000000000455e+03 4.045000000000000284e+01 4.002781000000000233e+01 6.079480000000000217e+00 4.949114000000000146e+01
2.340000000000000000e+03 4.050000000000000000e+01 4.014621000000000350e+01 5.094630000000000436e+00 4.973288999999999760e+01
2.349999999999999091e+03 4.054999999999999716e+01 4.009317999999999671e+01 6.578260000000000218e+00 5.006875999999999749e+01
2.360000000000000000e+03 4.060000000000000142e+01 4.018189999999999884e+01 6.020620000000000083e+00 5.038286000000000087e+01
2.369999999999999545e+03 4.064999999999999858e+01 4.022144999999999726e+01 6.171079999999999899e+00 5.068068999999999846e+01
2.380000000000000455e+03 4.070000000000000284e+01 4.045378999999999792e+01 3.545420000000000016e+00 5.087762000000000029e+01
2.390000000000000000e+03 4.075000000000000000e+01 4.023127000000000209e+01 7.469769999999999577e+00 5.114782999999999902e+01
2.399999999999999091e+03 4.079999999999999716e+01 4.054281999999999897e+01 3.703370000000000051e+00 5.145391000000000048e+01
2.410000000000000000e+03 4.085000000000000142e+01 4.055901000000000067e+01 4.190269999999999939e+00 5.157824000000000098e+01
2.419999999999999545e+03 4.089999999999999858e+01 4.045631000000000199e+01 6.389179999999999637e+00 5.186932000000000187e+01
2.430000000000000455e+03 4.095000000000000284e+01 4.027315000000000111e+01 9.746570000000000178e+00 5.224388000000000432e+01
2.440000000000000000e+03 4.100000000000000000e+01 4.041259000000000157e+01 8.458650000000000446e+00 5.272717000000000098e+01
2.449999999999999091e+03 4.104999999999999716e+01 4.038297000000000025e+01 9.605169999999999320e+00 5.316008999999999673e+01
2.460000000000000000e+03 4.110000000000000142e+01 4.042549999999999955e+01 9.712730000000000530e+00 5.364914000000000271e+01
2.469999999999999545e+03 4.114999999999999858e+01 4.054899000000000342e+01 8.654600000000000293e+00 5.413208000000000197e+01
2.480000000000000455e+03 4.120000000000000284e+01 4.062991000000000241e+01 8.209329999999999572e+00 5.458783999999999992e+01
2.490000000000000000e+03 4.125000000000000000e+01 4.063530000000000086e+01 8.851679999999999993e+00 5.506747000000000014e+01
2.499999999999999091e+03 4.129999999999999716e+01 4.068252999999999986e+01 8.891550000000000509e+00 5.552031000000000205e+01
2.510000000000000000e+03 4.135000000000000142e+01 4.100169999999999959e+01 5.015559999999999796e+00 5.579563000000000272e+01
2.519999999999999545e+03 4.139999999999999858e+01 4.093569000000000102e+01 6.686079999999999579e+00 5.607647000000000048e+01
2.530000000000000455e+03 4.145000000000000284e+01 4.092831000000000330e+01 7.512340000000000018e+00 5.645663000000000409e+01
2.540000000000000000e+03 4.150000000000000000e+01 4.112619000000000113e+01 5.382799999999999585e+00 5.671385999999999683e+01
2.549999999999999091e+03 4.154999999999999716e+01 4.111914000000000158e+01 6.204410000000000203e+00 5.694554999999999723e+01
2.560000000000000000e+03 4.160000000000000142e+01 4.086974000000000018e+01 1.051572999999999958e+01 5.724170000000000158e+01
2.569999999999999545e+03 4.164999999999999858e+01 4.081537000000000148e+01 1.201866000000000057e+01 5.786401999999999646e+01
2.580000000000000455e+03 4.170000000000000284e+01 4.070112999999999914e+01 1.438372999999999990e+01 5.846528999999999598e+01
2.590000000000000000e+03 4.175000000000000000e+01 4.073413999999999646e+01 1.462832000000000043e+01 5.922083999999999548e+01
2.599999999999999091e+03 4.179999999999999716e+01 4.083568999999999960e+01 1.388601000000000063e+01 5.988868999999999687e+01
2.610000000000000000e+03 4.185000000000000142e+01 4.108127000000000351e+01 1.106971000000000060e+01 6.057784999999999798e+01
2.619999999999999545e+03 4.189999999999999858e+01 4.138197000000000259e+01 7.459579999999999878e+00 6.098067999999999955e+01
2.630000000000000455e+03 4.195000000000000284e+01 4.099696000000000140e+01 1.372372999999999976e+01 6.144501999999999953e+01
2.640000000000000000e+03 4.200000000000000000e+01 4.115583000000000169e+01 1.215607999999999933e+01 6.203716000000000008e+01
2.649999999999999091e+03 4.204999999999999716e+01 4.152593000000000245e+01 7.546660000000000146e+00 6.245996000000000237e+01
2.660000000000000000e+03 4.210000000000000142e+01 4.164831999999999823e+01 6.504220000000000113e+00 6.274591000000000207e+01
2.669999999999999545e+03 4.214999999999999858e+01 4.205763000000000318e+01 1.330100000000000060e+00 6.299575000000000102e+01
2.680000000000000455e+03 4.220000000000000284e+01 4.185381000000000284e+01 4.985070000000000334e+00 6.319705000000000439e+01
2.690000000000000000e+03 4.225000000000000000e+01 4.204518000000000200e+01 2.949429999999999996e+00 6.338715000000000543e+01
2.699999999999999091e+03 4.229999999999999716e+01 4.187805000000000177e+01 6.076030000000000264e+00 6.352436000000000149e+01
2.710000000000000000e+03 4.235000000000000142e+01 4.207305000000000206e+01 3.988039999999999807e+00 6.381163000000000096e+01
2.719999999999999545e+03 4.239999999999999858e+01 4.198456999999999795e+01 5.982260000000000133e+00 6.415568000000000382e+01
2.730000000000000455e+03 4.245000000000000284e+01 4.211540999999999713e+01 4.818089999999999762e+00 6.441858000000000573e+01
2.740000000000000000e+03 4.250000000000000000e+01 4.216360000000000241e+01 4.844120000000000203e+00 6.470936000000000377e+01
2.749999999999999091e+03 4.254999999999999716e+01 4.219062000000000268e+01 5.175019999999999953e+00 6.502734999999999843e+01
2.760000000000000000e+03 4.260000000000000142e+01 4.232166999999999746e+01 4.007909999999999862e+00 6.527438000000000784e+01
2.769999999999999545e+03 4.264999999999999858e+01 4.230474000000000245e+01 4.971799999999999997e+00 6.546175999999999817e+01
2.780000000000000455e+03 4.270000000000000284e+01 4.242931000000000097e+01 3.897920000000000051e+00 6.574152000000000839e+01
2.790000000000000000e+03 4.275000000000000000e+01 4.231956000000000273e+01 6.198269999999999946e+00 6.609270999999999674e+01
2.799999999999999091e+03 4.279999999999999716e+01 4.256616000000000355e+01 3.367259999999999920e+00 6.630496999999999730e+01
2.810000000000000000e+03 4.285000000000000142e+01 4.256750000000000256e+01 4.067960000000000242e+00 6.643538999999999817e+01
2.819999999999999545e+03 4.289999999999999858e+01 4.249016999999999911e+01 5.901510000000000034e+00 6.669015000000000271e+01
2.830000000000000455e+03 4.295000000000000284e+01 4.254646999999999935e+01 5.810870000000000424e+00 6.701283999999999708e+01
2.840000000000000000e+03 4.300000000000000000e+01 4.243193999999999733e+01 8.180030000000000356e+00 6.740483000000000402e+01
2.849999999999999091e+03 4.304999999999999716e+01 4.246851000000000198e+01 8.373509999999999565e+00 6.785222000000000264e+01
2.860000000000000000e+03 4.310000000000000142e+01 4.264813999999999794e+01 6.506780000000000008e+00 6.823290000000000077e+01
2.869999999999999545e+03 4.314999999999999858e+01 4.284743000000000279e+01 4.356939999999999813e+00 6.856179000000000201e+01
2.880000000000000455e+03 4.320000000000000284e+01 4.293737000000000137e+01 3.781839999999999868e+00 6.879335000000000377e+01
2.890000000000000000e+03 4.325000000000000000e+01 4.273649999999999949e+01 7.394389999999999574e+00 6.902783999999999764e+01
2.899999999999999091e+03 4.329999999999999716e+01 4.285242000000000218e+01 6.445159999999999556e+00 6.939515000000000100e+01
2.910000000000000000e+03 4.335000000000000142e+01 4.282415999999999912e+01 7.572040000000000326e+00 6.978292999999999324e+01
2.919999999999999545e+03 4.339999999999999858e+01 4.293316999999999695e+01 6.722380000000000244e+00 7.012148999999999432e+01
2.930000000000000455e+03 4.345000000000000284e+01 4.264292999999999978e+01 1.162174000000000085e+01 7.051071000000000311e+01
2.940000000000000000e+03 4.350000000000000000e+01 4.294917000000000229e+01 7.931949999999999612e+00 7.100700000000000500e+01
2.949999999999999091e+03 4.354999999999999716e+01 4.280011999999999972e+01 1.079832999999999998e+01 7.143415000000000248e+01
2.960000000000000000e+03 4.360000000000000142e+01 4.310007000000000232e+01 7.198929999999999829e+00 7.184291999999999234e+01
2.969999999999999545e+03 4.364999999999999858e+01 4.291114999999999924e+01 1.063949999999999996e+01 7.226412999999999442e+01
2.980000000000000455e+03 4.370000000000000284e+01 4.270606000000000080e+01 1.431269999999999953e+01 7.283783999999999992e+01
2.990000000000000000e+03 4.375000000000000000e+01 4.310293999999999670e+01 9.317600000000000549e+00 7.336115000000000919e+01
2.999999999999999091e+03 4.379999999999999716e+01 4.292544999999999789e+01 1.259354000000000084e+01 7.336115000000000919e+01
3.010000000000000000e+03 4.385000000000000142e+01 4.309253999999999962e+01 1.090736000000000061e+01 7.384363000000000454e+01
3.019999999999999545e+03 4.389999999999999858e+01 4.313866999999999763e+01 1.096316999999999986e+01 7.438934000000000424e+01
3.030000000000000455e+03 4.395000000000000284e+01 4.361641000000000190e+01 4.803659999999999819e+00 7.484457000000000448e+01
3.040000000000000000e+03 4.400000000000000000e+01 4.370891999999999911e+01 4.191620000000000346e+00 7.510750000000001592e+01
3.049999999999999091e+03 4.404999999999999716e+01 4.378802999999999912e+01 3.772419999999999884e+00 7.524437000000000353e+01
3.060000000000000000e+03 4.410000000000000142e+01 4.376406000000000063e+01 4.837509999999999977e+00 7.550244000000000710e+01
3.069999999999999545e+03 4.414999999999999858e+01 4.342311000000000121e+01 1.046716999999999942e+01 7.590511000000000763e+01
3.080000000000000455e+03 4.420000000000000284e+01 4.384899000000000058e+01 5.054610000000000269e+00 7.631514000000001374e+01
3.090000000000000000e+03 4.425000000000000000e+01 4.413309999999999889e+01 1.683389999999999942e+00 7.652078000000000202e+01
3.099999999999999091e+03 4.429999999999999716e+01 4.417591999999999786e+01 1.786810000000000009e+00 7.652298000000000400e+01
3.110000000000000000e+03 4.435000000000000142e+01 4.402156000000000091e+01 4.729549999999999699e+00 7.671813000000000216e+01
3.119999999999999545e+03 4.439999999999999858e+01 4.413521000000000072e+01 3.813009999999999788e+00 7.701607000000001335e+01
3.130000000000000455e+03 4.445000000000000284e+01 4.396045999999999765e+01 7.049310000000000187e+00 7.729721000000000686e+01
3.140000000000000000e+03 4.450000000000000000e+01 4.393039999999999878e+01 8.202270000000000394e+00 7.762672000000000594e+01
3.149999999999999091e+03 4.454999999999999716e+01 4.418057999999999907e+01 5.319630000000000081e+00 7.793170000000000641e+01
3.160000000000000000e+03 4.460000000000000142e+01 4.391183999999999799e+01 9.909459999999999269e+00 7.840220000000000766e+01
3.169999999999999545e+03 4.464999999999999858e+01 4.403987999999999658e+01 8.785690000000000666e+00 7.893502000000000862e+01
3.180000000000000455e+03 4.470000000000000284e+01 4.401252999999999815e+01 9.899570000000000647e+00 7.933285000000000764e+01
3.190000000000000000e+03 4.475000000000000000e+01 4.434962999999999766e+01 5.765259999999999607e+00 7.963803000000001475e+01
3.199999999999999091e+03 4.479999999999999716e+01 4.430796999999999741e+01 7.085219999999999629e+00 7.992673000000000627e+01
3.210000000000000000e+03 4.485000000000000142e+01 4.430275999999999925e+01 7.880320000000000213e+00 8.021251000000000886e+01
3.219999999999999545e+03 4.489999999999999858e+01 4.449611000000000161e+01 5.815949999999999953e+00 8.047994000000001336e+01
3.230000000000000455e+03 4.495000000000000284e+01 4.474727000000000032e+01 2.919280000000000097e+00 8.063916000000000395e+01
3.240000000000000000e+03 4.500000000000000000e+01 4.494993000000000194e+01 7.209999999999999742e-01 8.071807000000001153e+01
3.249999999999999091e+03 4.504999999999999716e+01 4.485470999999999719e+01 2.812180000000000124e+00 8.073797000000000423e+01
3.260000000000000000e+03 4.510000000000000142e+01 4.487366999999999706e+01 3.259079999999999977e+00 8.096220000000000994e+01
3.269999999999999545e+03 4.514999999999999858e+01 4.478867000000000331e+01 5.203149999999999942e+00 8.119113000000001534e+01
3.280000000000000455e+03 4.520000000000000284e+01 4.519355000000000189e+01 9.284000000000000585e-02 8.135277000000000669e+01
3.290000000000000000e+03 4.525000000000000000e+01 4.530633000000000266e+01 -8.111899999999999666e-01 8.136848000000000525e+01
3.299999999999999091e+03 4.529999999999999716e+01 4.526859999999999928e+01 4.521899999999999809e-01 8.138163000000000125e+01
3.310000000000000000e+03 4.535000000000000142e+01 4.536285000000000167e+01 -1.849899999999999878e-01 8.137393000000000143e+01
3.319999999999999545e+03 4.539999999999999858e+01 4.530494000000000199e+01 1.368910000000000071e+00 8.138320000000001642e+01
3.330000000000000455e+03 4.545000000000000284e+01 4.528005999999999887e+01 2.447150000000000158e+00 8.152065000000000339e+01
3.340000000000000000e+03 4.550000000000000000e+01 4.528175999999999846e+01 3.142609999999999904e+00 8.174423000000001593e+01
3.349999999999999091e+03 4.554999999999999716e+01 4.528083000000000169e+01 3.876050000000000217e+00 8.189192000000001315e+01
3.360000000000000000e+03 4.560000000000000142e+01 4.542526000000000153e+01 2.516270000000000007e+00 8.202249000000000478e+01
3.369999999999999545e+03 4.564999999999999858e+01 4.533941999999999695e+01 4.472369999999999735e+00 8.217726000000000397e+01
3.380000000000000455e+03 4.570000000000000284e+01 4.550670999999999822e+01 2.783420000000000005e+00 8.228274000000000399e+01
3.390000000000000000e+03 4.575000000000000000e+01 4.564934000000000225e+01 1.449449999999999905e+00 8.240646000000000981e+01
3.399999999999999091e+03 4.579999999999999716e+01 4.574689999999999657e+01 7.646800000000000264e-01 8.251677000000000817e+01
3.410000000000000000e+03 4.585000000000000142e+01 4.587617999999999796e+01 -3.770200000000000218e-01 8.263774000000000797e+01
3.419999999999999545e+03 4.589999999999999858e+01 4.607569999999999766e+01 -2.530060000000000198e+00 8.262920000000001153e+01
3.430000000000000455e+03 4.595000000000000284e+01 4.589260999999999768e+01 8.264599999999999724e-01 8.265574000000000865e+01
3.440000000000000000e+03 4.600000000000000000e+01 4.620806000000000324e+01 -2.995999999999999996e+00 8.258986000000001582e+01
3.449999999999999091e+03 4.604999999999999716e+01 4.589817000000000036e+01 2.186389999999999834e+00 8.252947000000000344e+01
3.460000000000000000e+03 4.610000000000000142e+01 4.614305999999999841e+01 -6.200599999999999445e-01 8.262567000000001372e+01
3.469999999999999545e+03 4.614999999999999858e+01 4.627835999999999927e+01 -1.848340000000000094e+00 8.267337000000000558e+01
3.480000000000000455e+03 4.620000000000000284e+01 4.613976000000000255e+01 8.675199999999999578e-01 8.269661000000000683e+01
3.490000000000000000e+03 4.625000000000000000e+01 4.630317999999999756e+01 -7.657399999999999762e-01 8.273292000000000712e+01
3.499999999999999091e+03 4.629999999999999716e+01 4.634302000000000277e+01 -6.194399999999999906e-01 8.279891000000000645e+01
3.510000000000000000e+03 4.635000000000000142e+01 4.649287999999999954e+01 -2.057459999999999845e+00 8.276116000000000383e+01
3.519999999999999545e+03 4.639999999999999858e+01 4.628070000000000306e+01 1.717889999999999917e+00 8.266754000000000246e+01
3.530000000000000455e+03 4.645000000000000284e+01 4.609619000000000000e+01 5.094929999999999737e+00 8.275584000000000628e+01
3.540000000000000000e+03 4.650000000000000000e+01 4.573758000000000123e+01 1.097891000000000084e+01 8.309430000000000405e+01
3.549999999999999091e+03 4.654999999999999716e+01 4.604299999999999926e+01 7.300819999999999865e+00 8.344754000000000360e+01
3.560000000000000000e+03 4.660000000000000142e+01 4.620759000000000327e+01 5.650699999999999612e+00 8.372194000000000358e+01
3.569999999999999545e+03 4.664999999999999858e+01 4.641581000000000046e+01 3.372370000000000090e+00 8.397819000000001211e+01
3.580000000000000455e+03 4.670000000000000284e+01 4.624372000000000327e+01 6.570450000000000124e+00 8.421951000000001386e+01
3.590000000000000000e+03 4.675000000000000000e+01 4.663797999999999888e+01 1.613050000000000095e+00 8.448418000000000916e+01
3.599999999999999091e+03 4.679999999999999716e+01 4.681045999999999907e+01 -1.506800000000000084e-01 8.453575000000000728e+01
3.610000000000000000e+03 4.685000000000000142e+01 4.687183000000000277e+01 -3.143500000000000183e-01 8.449683000000001698e+01
3.619999999999999545e+03 4.689999999999999858e+01 4.680042000000000257e+01 1.433950000000000058e+00 8.452280000000000371e+01
3.630000000000000455e+03 4.695000000000000284e+01 4.682448000000000121e+01 1.807460000000000067e+00 8.468710000000001514e+01
3.640000000000000000e+03 4.700000000000000000e+01 4.688161000000000200e+01 1.704839999999999911e+00 8.483816000000001623e+01
3.649999999999999091e+03 4.704999999999999716e+01 4.716398999999999830e+01 -1.641480000000000050e+00 8.484233000000000402e+01
3.660000000000000000e+03 4.710000000000000142e+01 4.676393000000000200e+01 4.839369999999999727e+00 8.477592000000001349e+01
3.669999999999999545e+03 4.714999999999999858e+01 4.688197000000000259e+01 3.859560000000000102e+00 8.483439000000001329e+01
3.680000000000000455e+03 4.720000000000000284e+01 4.707231999999999772e+01 1.838610000000000078e+00 8.494401000000000579e+01
3.690000000000000000e+03 4.725000000000000000e+01 4.711558000000000135e+01 1.935650000000000093e+00 8.499500000000000455e+01
3.699999999999999091e+03 4.729999999999999716e+01 4.706873999999999825e+01 3.330210000000000115e+00 8.515001000000000886e+01
3.710000000000000000e+03 4.735000000000000142e+01 4.712792999999999921e+01 3.197869999999999990e+00 8.533286000000001081e+01
3.719999999999999545e+03 4.739999999999999858e+01 4.761430000000000007e+01 -3.085980000000000167e+00 8.530301000000001466e+01
3.730000000000000455e+03 4.745000000000000284e+01 4.731965999999999894e+01 1.876970000000000027e+00 8.534955000000000780e+01
3.740000000000000000e+03 4.750000000000000000e+01 4.720725000000000193e+01 4.215569999999999595e+00 8.552800000000000580e+01
3.749999999999999091e+03 4.754999999999999716e+01 4.729222000000000037e+01 3.712009999999999810e+00 8.572704000000001656e+01
3.760000000000000000e+03 4.760000000000000142e+01 4.729793000000000092e+01 4.349739999999999718e+00 8.590840000000001453e+01
3.769999999999999545e+03 4.764999999999999858e+01 4.756042999999999665e+01 1.289760000000000018e+00 8.593942000000001258e+01
3.780000000000000455e+03 4.770000000000000284e+01 4.768422999999999945e+01 2.270600000000000118e-01 8.592498000000000502e+01
3.790000000000000000e+03 4.775000000000000000e+01 4.773344999999999771e+01 2.382499999999999896e-01 8.596995000000001141e+01
3.799999999999999091e+03 4.779999999999999716e+01 4.791268000000000171e+01 -1.622579999999999911e+00 8.587764000000001374e+01
3.810000000000000000e+03 4.785000000000000142e+01 4.788732000000000255e+01 -5.374700000000000033e-01 8.580758000000000152e+01
3.819999999999999545e+03 4.789999999999999858e+01 4.797249000000000052e+01 -1.043879999999999919e+00 8.585186000000001627e+01
3.830000000000000455e+03 4.795000000000000284e+01 4.778936999999999813e+01 2.313120000000000065e+00 8.592366000000001236e+01
3.840000000000000000e+03 4.800000000000000000e+01 4.772619000000000256e+01 3.942849999999999966e+00 8.605517000000000394e+01
3.849999999999999091e+03 4.804999999999999716e+01 4.762160999999999689e+01 6.168750000000000178e+00 8.622103000000001316e+01
3.860000000000000000e+03 4.810000000000000142e+01 4.778276999999999930e+01 4.568120000000000402e+00 8.644395000000001517e+01
3.869999999999999545e+03 4.814999999999999858e+01 4.800520000000000209e+01 2.085049999999999848e+00 8.659393000000001450e+01
3.880000000000000455e+03 4.820000000000000284e+01 4.804491999999999763e+01 2.233119999999999994e+00 8.676966000000001600e+01
3.890000000000000000e+03 4.825000000000000000e+01 4.802837999999999852e+01 3.191310000000000091e+00 8.694733000000000800e+01
3.899999999999999091e+03 4.829999999999999716e+01 4.828126999999999924e+01 2.696600000000000108e-01 8.704082000000001074e+01
3.910000000000000000e+03 4.835000000000000142e+01 4.820089000000000112e+01 2.147250000000000103e+00 8.721183000000000618e+01
3.919999999999999545e+03 4.839999999999999858e+01 4.840411999999999892e+01 -5.936000000000000304e-02 8.723328000000000770e+01
3.930000000000000455e+03 4.845000000000000284e+01 4.831165000000000020e+01 1.992189999999999905e+00 8.722643000000000768e+01
3.940000000000000000e+03 4.850000000000000000e+01 4.817528999999999684e+01 4.675799999999999734e+00 8.729366000000001691e+01
3.949999999999999091e+03 4.854999999999999716e+01 4.843363000000000085e+01 1.675729999999999942e+00 8.750775000000001569e+01
3.960000000000000000e+03 4.860000000000000142e+01 4.874911999999999779e+01 -2.147349999999999870e+00 8.753410000000000935e+01
3.969999999999999545e+03 4.864999999999999858e+01 4.888846999999999809e+01 -3.434019999999999850e+00 8.739176000000000499e+01
3.980000000000000455e+03 4.870000000000000284e+01 4.863485000000000014e+01 9.381300000000000194e-01 8.739057000000001096e+01
3.990000000000000000e+03 4.875000000000000000e+01 4.875643000000000171e+01 -9.264000000000000012e-02 8.750659000000001697e+01
3.999999999999999091e+03 4.879999999999999716e+01 4.872560000000000002e+01 1.071299999999999919e+00 8.750659000000001697e+01
4.010000000000000000e+03 4.885000000000000142e+01 4.876194000000000273e+01 1.268000000000000016e+00 8.753752000000001487e+01
4.019999999999999545e+03 4.889999999999999858e+01 4.886538999999999788e+01 4.983400000000000052e-01 8.754261000000001047e+01
4.030000000000000455e+03 4.895000000000000284e+01 4.873174000000000206e+01 3.142939999999999845e+00 8.765844000000001301e+01
4.040000000000000000e+03 4.900000000000000000e+01 4.893099000000000132e+01 9.937300000000000022e-01 8.776060000000001082e+01
4.049999999999999091e+03 4.904999999999999716e+01 4.884308000000000050e+01 2.979600000000000026e+00 8.791314000000001272e+01
4.060000000000000000e+03 4.910000000000000142e+01 4.873913999999999902e+01 5.196399999999999686e+00 8.810430000000002337e+01
4.069999999999999545e+03 4.914999999999999858e+01 4.925348000000000326e+01 -1.490119999999999889e+00 8.819438000000002376e+01
4.080000000000000455e+03 4.920000000000000284e+01 4.885649000000000086e+01 4.946480000000000210e+00 8.823421000000001868e+01
4.090000000000000000e+03 4.925000000000000000e+01 4.884754000000000218e+01 5.795449999999999768e+00 8.843814000000001840e+01
4.099999999999999091e+03 4.929999999999999716e+01 4.874956999999999852e+01 7.926249999999999574e+00 8.873467000000002258e+01
4.110000000000000000e+03 4.935000000000000142e+01 4.912939999999999685e+01 3.176670000000000105e+00 8.902541000000002214e+01
4.119999999999999091e+03 4.939999999999999858e+01 4.932376000000000005e+01 1.097930000000000073e+00 8.916669000000001688e+01
4.130000000000000000e+03 4.945000000000000284e+01 4.942078000000000060e+01 4.208299999999999819e-01 8.924991000000001407e+01
4.140000000000000000e+03 4.950000000000000000e+01 4.969659999999999656e+01 -2.831100000000000172e+00 8.915614000000002193e+01
4.149999999999999091e+03 4.954999999999999716e+01 4.969941000000000031e+01 -2.151489999999999903e+00 8.893544000000001404e+01
4.160000000000000000e+03 4.960000000000000142e+01 4.960788999999999760e+01 -1.135499999999999982e-01 8.889777000000002261e+01
4.169999999999999091e+03 4.964999999999999858e+01 4.965532000000000323e+01 -7.664999999999999591e-02 8.890127000000001090e+01
4.180000000000000000e+03 4.970000000000000284e+01 4.960054000000000229e+01 1.432220000000000049e+00 8.890559000000001788e+01
4.190000000000000000e+03 4.975000000000000000e+01 4.996822000000000230e+01 -3.142310000000000159e+00 8.882330000000001746e+01
4.199999999999999091e+03 4.979999999999999716e+01 5.019001999999999697e+01 -5.616349999999999731e+00 8.849955000000001348e+01
4.210000000000000000e+03 4.985000000000000142e+01 4.980140999999999707e+01 6.996700000000000141e-01 8.831938000000002376e+01
4.219999999999999091e+03 4.989999999999999858e+01 4.988947999999999894e+01 1.514900000000000135e-01 8.832355000000001155e+01
4.230000000000000000e+03 4.995000000000000284e+01 4.986878999999999706e+01 1.169419999999999904e+00 8.848934000000001276e+01
4.240000000000000000e+03 5.000000000000000000e+01 4.987310999999999694e+01 1.827190000000000092e+00 8.858945000000001357e+01
4.249999999999999091e+03 5.004999999999999716e+01 4.990017999999999887e+01 2.157410000000000050e+00 8.868133000000001687e+01
4.260000000000000000e+03 5.010000000000000142e+01 4.983176000000000272e+01 3.862709999999999866e+00 8.889218000000001041e+01
4.269999999999999091e+03 5.014999999999999858e+01 5.011825000000000330e+01 4.572599999999999998e-01 8.908576000000002182e+01
4.280000000000000000e+03 5.020000000000000284e+01 4.989607000000000170e+01 4.376590000000000202e+00 8.919754000000001781e+01
4.290000000000000000e+03 5.025000000000000000e+01 5.017678999999999689e+01 1.054270000000000040e+00 8.933630000000002269e+01
4.299999999999999091e+03 5.029999999999999716e+01 5.028114000000000061e+01 2.716199999999999726e-01 8.939376000000001454e+01
4.310000000000000000e+03 5.035000000000000142e+01 5.053027000000000157e+01 -2.595909999999999940e+00 8.930244000000001847e+01
4.319999999999999091e+03 5.039999999999999858e+01 5.004626999999999981e+01 5.093650000000000233e+00 8.938167000000001394e+01
4.330000000000000000e+03 5.045000000000000284e+01 5.013756999999999664e+01 4.499060000000000059e+00 8.961376000000001341e+01
4.340000000000000000e+03 5.050000000000000000e+01 5.038006000000000029e+01 1.727190000000000003e+00 8.974026000000002057e+01
4.349999999999999091e+03 5.054999999999999716e+01 5.065650999999999726e+01 -1.533740000000000103e+00 8.971111000000001923e+01
4.360000000000000000e+03 5.060000000000000142e+01 5.059859999999999758e+01 2.016000000000000084e-02 8.971421000000002266e+01
4.369999999999999091e+03 5.064999999999999858e+01 5.051158999999999821e+01 1.993170000000000108e+00 8.978689000000001386e+01
4.380000000000000000e+03 5.070000000000000284e+01 5.056683000000000305e+01 1.917580000000000062e+00 8.985839000000001420e+01
4.390000000000000000e+03 5.075000000000000000e+01 5.092101000000000255e+01 -2.462600000000000122e+00 8.999968000000001211e+01
4.399999999999999091e+03 5.079999999999999716e+01 5.087588999999999828e+01 -1.092819999999999903e+00 8.998983000000001198e+01
4.410000000000000000e+03 5.085000000000000142e+01 5.108252000000000237e+01 -3.348310000000000120e+00 8.985765000000002090e+01
4.419999999999999091e+03 5.089999999999999858e+01 5.076187999999999789e+01 1.988879999999999981e+00 8.990817000000001258e+01
4.430000000000000000e+03 5.095000000000000284e+01 5.103708000000000311e+01 -1.253929999999999989e+00 8.998595000000001676e+01
4.440000000000000000e+03 5.100000000000000000e+01 5.088044000000000011e+01 1.721600000000000019e+00 9.009700000000002262e+01
4.449999999999999091e+03 5.104999999999999716e+01 5.091134999999999877e+01 1.996559999999999890e+00 9.024365000000001658e+01
4.460000000000000000e+03 5.110000000000000142e+01 5.112991000000000241e+01 -4.307400000000000118e-01 9.027314000000001215e+01
4.469999999999999091e+03 5.114999999999999858e+01 5.160688999999999993e+01 -6.579229999999999912e+00 9.011888000000001853e+01
4.480000000000000000e+03 5.120000000000000284e+01 5.124568000000000012e+01 -6.577300000000000368e-01 8.996784000000002379e+01
4.490000000000000000e+03 5.125000000000000000e+01 5.137196999999999747e+01 -1.756410000000000027e+00 8.999372000000001037e+01
4.499999999999999091e+03 5.129999999999999716e+01 5.124795000000000300e+01 7.495500000000000496e-01 8.999034000000001754e+01
4.510000000000000000e+03 5.135000000000000142e+01 5.138282000000000238e+01 -4.726600000000000246e-01 8.999236000000001923e+01
4.519999999999999091e+03 5.139999999999999858e+01 5.128493000000000279e+01 1.656989999999999963e+00 9.007024000000001251e+01
4.530000000000000000e+03 5.145000000000000284e+01 5.122668999999999784e+01 3.215689999999999937e+00 9.023912000000001399e+01
4.540000000000000000e+03 5.150000000000000000e+01 5.153811000000000320e+01 -5.487300000000000511e-01 9.025072000000001538e+01
4.549999999999999091e+03 5.154999999999999716e+01 5.142737000000000336e+01 1.765919999999999934e+00 9.029451000000001670e+01
4.560000000000000000e+03 5.160000000000000142e+01 5.136254999999999882e+01 3.419340000000000046e+00 9.030308000000002266e+01
4.569999999999999091e+03 5.164999999999999858e+01 5.157356999999999658e+01 1.100540000000000074e+00 9.043917000000001849e+01
4.580000000000000000e+03 5.170000000000000284e+01 5.186019999999999897e+01 -2.306820000000000093e+00 9.053312000000001092e+01
4.590000000000000000e+03 5.175000000000000000e+01 5.129959999999999809e+01 6.485730000000000217e+00 9.076639000000001545e+01
